Iteraciones:   373 

Costo         Vehículos     Tiempo [seg]
 925,594       13            103,391 
 925,594       13            103,547 
 925,594       13            103,985 
 925,594       13            104,266 
 925,594       13            104,626 
 925,594       13            104,985 
 925,594       13            105,344 
 925,594       13            105,594 
 925,594       13            105,985 
 925,594       13            106,282 
 925,594       13            106,563 
 925,594       13            106,954 
 925,594       13            107,141 
 925,594       13            107,547 
 925,594       13            107,938 
 925,594       13            108,251 
 925,594       13            108,594 
 925,594       13            108,907 
 925,594       13            109,204 
 925,594       13            109,563 
 925,594       13            109,891 
 925,594       13            110,063 
 925,594       13            110,36 
 925,594       13            110,735 
 925,594       13            110,829 
 925,594       13            111,126 
 925,594       13            111,548 
 925,594       13            111,813 
 925,594       13            112,094 
 925,594       13            112,329 
