Iteraciones:   1721 

Costo         Vehículos     Tiempo [seg]
 1590,214      13            185,859 
 1590,214      13            186,469 
 1590,214      13            187,109 
 1590,214      13            187,734 
 1590,214      13            188,422 
 1590,214      13            189,031 
 1590,214      13            189,609 
 1590,214      13            190,281 
 1590,214      13            190,859 
 1590,214      13            191,484 
 1590,214      13            192,219 
 1590,214      13            192,906 
 1590,214      13            193,609 
 1590,214      13            194,234 
 1590,214      13            194,906 
 1590,214      13            195,484 
 1590,214      13            196,172 
 1590,214      13            196,797 
 1590,214      13            197,437 
 1590,214      13            198,125 
 1590,214      13            198,797 
 1590,214      13            199,422 
 1590,214      13            200,109 
 1590,214      13            200,625 
 1590,214      13            201,234 
 1590,214      13            201,812 
 1590,214      13            202,422 
 1590,214      13            203,125 
 1590,214      13            203,812 
 1590,214      13            204,484 
 1590,214      13            205,047 
 1590,214      13            205,625 
 1590,214      13            206,234 
 1590,214      13            206,875 
 1590,214      13            207,5 
 1590,214      13            208,172 
 1590,214      13            208,922 
 1590,214      13            209,609 
 1590,214      13            210,234 
 1590,214      13            210,859 
 1590,214      13            211,422 
 1590,214      13            212,047 
 1590,214      13            212,625 
 1590,214      13            213,25 
 1590,214      13            213,859 
 1590,214      13            214,437 
 1590,214      13            215,125 
 1590,214      13            215,75 
 1590,214      13            216,359 
 1590,214      13            216,922 
 1590,214      13            217,484 
 1590,214      13            218,062 
 1590,214      13            218,734 
 1590,214      13            219,359 
 1590,214      13            220 
 1590,214      13            220,609 
 1590,214      13            221,25 
 1590,214      13            221,859 
 1590,214      13            222,437 
 1590,214      13            223,062 
 1590,214      13            223,672 
 1590,214      13            224,359 
 1590,214      13            225 
 1590,214      13            225,625 
 1590,214      13            226,234 
 1590,214      13            226,875 
 1590,214      13            227,562 
 1590,214      13            228,125 
 1590,214      13            228,75 
 1590,214      13            229,359 
 1590,214      13            229,937 
 1590,214      13            230,562 
 1590,214      13            231,234 
 1590,214      13            231,812 
 1590,214      13            232,422 
 1590,214      13            233,047 
 1590,214      13            233,625 
 1590,214      13            234,234 
 1590,214      13            234,797 
 1590,214      13            235,437 
 1590,214      13            236,062 
 1590,214      13            236,75 
 1590,214      13            237,375 
 1590,214      13            238,047 
 1590,214      13            238,687 
 1590,214      13            239,234 
 1590,214      13            239,859 
 1590,214      13            240,547 
 1590,214      13            241,172 
 1590,214      13            241,75 
 1590,214      13            242,375 
 1590,214      13            242,984 
 1590,214      13            243,625 
 1590,214      13            244,234 
 1590,214      13            244,922 
 1590,214      13            245,625 
 1590,214      13            246,25 
 1590,214      13            246,828 
 1590,214      13            247,453 
 1590,214      13            248,14 
 1590,214      13            248,812 
 1590,214      13            249,437 
 1590,214      13            250,078 
 1590,214      13            250,765 
 1590,214      13            251,578 
 1590,214      13            252,203 
 1590,214      13            252,875 
 1590,214      13            253,453 
 1590,214      13            254,078 
 1590,214      13            254,687 
 1590,214      13            255,265 
 1590,214      13            256 
 1590,214      13            256,687 
 1590,214      13            257,25 
 1590,214      13            257,89 
 1590,214      13            258,562 
 1590,214      13            259,187 
 1590,214      13            259,75 
 1590,214      13            260,312 
 1590,214      13            260,937 
 1590,214      13            261,578 
 1590,214      13            262,14 
 1590,214      13            262,812 
 1590,214      13            263,39 
 1590,214      13            263,953 
 1590,214      13            264,562 
 1590,214      13            265,187 
 1590,214      13            265,812 
 1590,214      13            266,328 
 1590,214      13            266,937 
 1590,214      13            267,562 
 1590,214      13            268,25 
 1590,214      13            268,828 
 1590,214      13            269,515 
 1590,214      13            270,078 
 1590,214      13            270,703 
 1590,214      13            271,328 
 1590,214      13            271,89 
 1590,214      13            272,453 
 1590,214      13            273,062 
 1590,214      13            273,64 
 1590,214      13            274,265 
 1590,214      13            274,875 
 1590,214      13            275,578 
 1590,214      13            276,14 
 1590,214      13            276,75 
 1590,214      13            277,39 
 1590,214      13            278,14 
 1590,214      13            278,765 
 1590,214      13            279,328 
 1590,214      13            280,015 
 1590,214      13            280,64 
 1590,214      13            281,265 
 1590,214      13            281,89 
 1590,214      13            282,515 
 1590,214      13            283,078 
 1590,214      13            283,812 
 1590,214      13            284,39 
 1590,214      13            285,062 
 1590,214      13            285,687 
 1590,214      13            286,375 
 1590,214      13            287 
 1590,214      13            287,625 
 1590,214      13            288,312 
 1590,214      13            288,89 
 1590,214      13            289,562 
 1590,214      13            290,125 
 1590,214      13            290,719 
 1590,214      13            291,328 
 1590,214      13            291,969 
 1590,214      13            292,531 
 1590,214      13            293,219 
 1590,214      13            293,844 
 1590,214      13            294,531 
 1590,214      13            295,14 
 1590,214      13            295,719 
 1590,214      13            296,328 
 1590,214      13            296,953 
 1590,214      13            297,531 
 1590,214      13            298,156 
 1590,214      13            298,765 
 1590,214      13            299,453 
 1590,214      13            300,031 
 1590,214      13            300,703 
 1590,214      13            301,328 
 1590,214      13            301,969 
 1590,214      13            302,578 
 1590,214      13            303,281 
 1590,214      13            303,89 
 1590,214      13            304,578 
 1590,214      13            305,203 
 1590,214      13            305,828 
 1590,214      13            306,578 
 1590,214      13            307,14 
 1590,214      13            307,703 
 1590,214      13            308,328 
 1590,214      13            308,89 
 1590,214      13            309,469 
 1590,214      13            310,031 
 1590,214      13            310,594 
 1590,214      13            311,203 
 1590,214      13            311,781 
 1590,214      13            312,406 
 1590,214      13            313,094 
 1590,214      13            313,656 
 1590,214      13            314,281 
 1590,214      13            314,906 
 1590,214      13            315,531 
 1590,214      13            316,219 
 1590,214      13            316,89 
 1590,214      13            317,515 
 1590,214      13            318,14 
 1590,214      13            318,765 
 1590,214      13            319,406 
 1590,214      13            320,031 
 1590,214      13            320,64 
 1590,214      13            321,265 
 1590,214      13            321,906 
 1590,214      13            322,578 
 1590,214      13            323,265 
 1590,214      13            323,844 
 1590,214      13            324,453 
 1590,214      13            325,156 
 1590,214      13            325,828 
 1590,214      13            326,453 
 1590,214      13            327,078 
 1590,214      13            327,719 
 1590,214      13            328,406 
 1590,214      13            329,031 
 1590,214      13            329,656 
 1590,214      13            330,344 
 1590,214      13            330,953 
 1590,214      13            331,578 
 1590,214      13            332,156 
 1590,214      13            332,719 
 1590,214      13            333,328 
 1590,214      13            334,14 
 1590,214      13            334,765 
 1590,214      13            335,344 
 1590,214      13            336,015 
 1590,214      13            336,594 
 1590,214      13            337,203 
 1590,214      13            337,953 
 1590,214      13            338,594 
 1590,214      13            339,203 
 1590,214      13            339,828 
 1590,214      13            340,406 
 1590,214      13            341,094 
 1590,214      13            341,781 
 1590,214      13            342,359 
 1590,214      13            342,969 
 1590,214      13            343,609 
 1590,214      13            344,234 
 1590,214      13            344,844 
 1590,214      13            345,422 
 1590,214      13            346,094 
 1590,214      13            346,672 
 1590,214      13            347,344 
 1590,214      13            347,922 
 1590,214      13            348,484 
 1590,214      13            349,109 
 1590,214      13            349,797 
 1590,214      13            350,422 
 1590,214      13            351,109 
 1590,214      13            351,781 
 1590,214      13            352,469 
 1590,214      13            353,109 
 1590,214      13            353,719 
 1590,214      13            354,297 
 1590,214      13            354,969 
 1590,214      13            355,594 
 1590,214      13            356,234 
 1590,214      13            356,797 
 1590,214      13            357,406 
 1590,214      13            358,031 
 1590,214      13            358,656 
 1590,214      13            359,344 
 1590,214      13            359,906 
 1590,214      13            360,547 
 1590,214      13            361,156 
 1590,214      13            361,797 
 1590,214      13            362,406 
 1590,214      13            362,984 
 1590,214      13            363,609 
 1590,214      13            364,219 
 1590,214      13            364,906 
 1590,214      13            365,547 
 1590,214      13            366,172 
 1590,214      13            366,781 
 1590,214      13            367,406 
 1590,214      13            367,984 
 1590,214      13            368,609 
 1590,214      13            369,219 
 1590,214      13            369,859 
 1590,214      13            370,469 
 1590,214      13            371,047 
 1590,214      13            371,609 
 1590,214      13            372,219 
 1590,214      13            372,797 
 1590,214      13            373,422 
 1590,214      13            374,031 
 1590,214      13            374,609 
 1590,214      13            375,234 
 1590,214      13            375,906 
 1590,214      13            376,484 
 1590,214      13            377,109 
 1590,214      13            377,672 
 1590,214      13            378,344 
 1590,214      13            378,922 
 1590,214      13            379,547 
 1590,214      13            380,156 
 1590,214      13            380,797 
 1590,214      13            381,406 
 1590,214      13            382,031 
 1590,214      13            382,609 
 1590,214      13            383,234 
 1590,214      13            383,859 
 1590,214      13            384,531 
 1590,214      13            385,047 
 1590,214      13            385,672 
 1590,214      13            386,25 
 1590,214      13            386,922 
 1590,214      13            387,484 
 1590,214      13            388,109 
 1590,214      13            388,734 
 1590,214      13            389,359 
 1590,214      13            389,984 
 1590,214      13            390,609 
 1590,214      13            391,187 
 1590,214      13            391,859 
 1590,214      13            392,484 
 1590,214      13            393,109 
 1590,214      13            393,734 
 1590,214      13            394,359 
 1590,214      13            394,984 
 1590,214      13            395,625 
 1590,214      13            396,297 
 1590,214      13            396,984 
 1590,214      13            397,609 
 1590,214      13            398,375 
 1590,214      13            398,984 
 1590,214      13            399,562 
 1590,214      13            400,234 
 1590,214      13            400,797 
 1590,214      13            401,437 
 1590,214      13            402,062 
 1590,214      13            402,672 
 1590,214      13            403,25 
 1590,214      13            403,922 
 1590,214      13            404,547 
 1590,214      13            405,234 
 1590,214      13            405,859 
 1590,214      13            406,625 
 1590,214      13            407,297 
 1590,214      13            407,937 
 1590,214      13            408,5 
 1590,214      13            409,234 
 1590,214      13            409,922 
 1590,214      13            410,547 
 1590,214      13            411,125 
 1590,214      13            411,797 
 1590,214      13            412,437 
 1590,214      13            413,047 
 1590,214      13            413,687 
 1590,214      13            414,375 
 1590,214      13            415 
 1590,214      13            415,672 
 1590,214      13            416,359 
 1590,214      13            417,047 
 1590,214      13            417,672 
 1590,214      13            418,375 
 1590,214      13            419 
 1590,214      13            419,672 
 1590,214      13            420,359 
 1590,214      13            420,984 
 1590,214      13            421,687 
 1590,214      13            422,297 
 1590,214      13            422,922 
 1590,214      13            423,609 
 1590,214      13            424,187 
 1590,214      13            424,797 
 1590,214      13            425,422 
 1590,214      13            425,984 
 1590,214      13            426,625 
 1590,214      13            427,234 
 1590,214      13            427,875 
 1590,214      13            428,484 
 1590,214      13            429,047 
 1590,214      13            429,672 
 1590,214      13            430,234 
 1590,214      13            430,859 
 1590,214      13            431,437 
 1590,214      13            432,125 
 1590,214      13            432,734 
 1590,214      13            433,375 
 1590,214      13            434 
 1590,214      13            434,609 
 1590,214      13            435,172 
 1590,214      13            435,765 
 1590,214      13            436,39 
 1590,214      13            437,015 
 1590,214      13            437,64 
 1590,214      13            438,265 
 1590,214      13            438,89 
 1590,214      13            439,562 
 1590,214      13            440,14 
 1590,214      13            440,703 
 1590,214      13            441,437 
 1590,214      13            442,14 
 1590,214      13            442,812 
 1590,214      13            443,437 
 1590,214      13            444,015 
 1590,214      13            444,687 
 1590,214      13            445,312 
 1590,214      13            446 
 1590,214      13            446,625 
 1590,214      13            447,25 
 1590,214      13            447,828 
 1590,214      13            448,437 
 1590,214      13            449,078 
 1590,214      13            449,765 
 1590,214      13            450,453 
 1590,214      13            451,078 
 1590,214      13            451,703 
 1590,214      13            452,375 
 1590,214      13            453,015 
 1590,214      13            453,64 
 1590,214      13            454,312 
 1588,182      13            454,875 
 1588,182      13            455,437 
 1588,182      13            456 
 1588,182      13            456,562 
 1588,182      13            457,125 
 1588,182      13            457,687 
 1588,182      13            458,312 
 1588,182      13            458,89 
 1588,182      13            459,515 
 1588,182      13            460,187 
 1588,182      13            460,812 
 1588,182      13            461,437 
 1588,182      13            462,125 
 1588,182      13            462,703 
 1588,182      13            463,375 
 1588,182      13            464,078 
 1588,182      13            464,765 
 1588,182      13            465,39 
 1588,182      13            466,015 
 1588,182      13            466,687 
 1588,182      13            467,265 
 1588,182      13            467,875 
 1588,182      13            468,578 
 1588,182      13            469,203 
 1588,182      13            469,765 
 1588,182      13            470,39 
 1588,182      13            471 
 1588,182      13            471,562 
 1588,182      13            472,187 
 1588,182      13            472,828 
 1588,182      13            473,5 
 1588,182      13            474,14 
 1588,182      13            474,812 
 1588,182      13            475,453 
 1588,182      13            476,062 
 1588,182      13            476,687 
 1588,182      13            477,328 
 1588,182      13            477,937 
 1588,182      13            478,515 
 1588,182      13            479,14 
 1588,182      13            479,765 
 1588,182      13            480,437 
 1588,182      13            481,078 
 1588,182      13            481,656 
 1588,182      13            482,406 
 1588,182      13            483,031 
 1588,182      13            483,594 
 1588,182      13            484,156 
 1588,182      13            484,781 
 1588,182      13            485,515 
 1588,182      13            486,094 
 1588,182      13            486,719 
 1588,182      13            487,406 
 1588,182      13            488,094 
 1588,182      13            488,719 
 1588,182      13            489,328 
 1588,182      13            489,969 
 1588,182      13            490,594 
 1588,182      13            491,265 
 1588,182      13            491,89 
 1588,182      13            492,469 
 1588,182      13            493,094 
 1588,182      13            493,703 
 1588,182      13            494,328 
 1588,182      13            494,969 
 1588,182      13            495,656 
 1588,182      13            496,328 
 1588,182      13            496,89 
 1588,182      13            497,531 
 1588,182      13            498,156 
 1588,182      13            498,89 
 1588,182      13            499,594 
 1588,182      13            500,281 
 1588,182      13            500,89 
 1588,182      13            501,578 
 1588,182      13            502,203 
 1588,182      13            502,781 
 1588,182      13            503,453 
 1588,182      13            504,078 
 1588,182      13            504,703 
 1588,182      13            505,344 
 1588,182      13            506,015 
 1588,182      13            506,656 
 1588,182      13            507,328 
 1588,182      13            507,953 
 1588,182      13            508,578 
 1588,182      13            509,281 
 1588,182      13            509,906 
 1588,182      13            510,469 
 1588,182      13            511,031 
 1588,182      13            511,64 
 1588,182      13            512,265 
 1588,182      13            512,906 
 1588,182      13            513,531 
 1588,182      13            514,156 
 1588,182      13            514,765 
 1588,182      13            515,453 
 1588,182      13            516,14 
 1588,182      13            516,719 
 1588,182      13            517,406 
 1588,182      13            518,094 
 1588,182      13            518,703 
 1588,182      13            519,344 
 1588,182      13            519,953 
 1588,182      13            520,594 
 1588,182      13            521,265 
 1588,182      13            521,953 
 1588,182      13            522,656 
 1588,182      13            523,344 
 1588,182      13            523,969 
 1588,182      13            524,578 
 1588,182      13            525,203 
 1588,182      13            525,844 
 1588,182      13            526,469 
 1588,182      13            527,172 
 1588,182      13            527,844 
 1588,182      13            528,469 
 1588,182      13            529,109 
 1588,182      13            529,734 
 1588,182      13            530,359 
 1588,182      13            530,984 
 1588,182      13            531,734 
 1588,182      13            532,344 
 1588,182      13            532,984 
 1588,182      13            533,594 
 1588,182      13            534,281 
 1588,182      13            534,906 
 1588,182      13            535,484 
 1588,182      13            536,156 
 1588,182      13            536,797 
 1588,182      13            537,469 
 1588,182      13            538,094 
 1588,182      13            538,734 
 1588,182      13            539,406 
 1588,182      13            540,031 
 1588,182      13            540,656 
 1588,182      13            541,234 
 1588,182      13            541,969 
 1588,182      13            542,547 
 1588,182      13            543,172 
 1588,182      13            543,781 
 1588,182      13            544,422 
 1588,182      13            545,047 
 1588,182      13            545,734 
 1588,182      13            546,359 
 1588,182      13            546,922 
 1588,182      13            547,547 
 1588,182      13            548,172 
 1588,182      13            548,844 
 1588,182      13            549,469 
 1588,182      13            550,156 
 1588,182      13            550,797 
 1588,182      13            551,484 
 1588,182      13            552,156 
 1588,182      13            552,719 
 1588,182      13            553,344 
 1588,182      13            553,922 
 1588,182      13            554,656 
 1588,182      13            555,234 
 1588,182      13            555,844 
 1588,182      13            556,422 
 1588,182      13            557,031 
 1588,182      13            557,609 
 1588,182      13            558,172 
 1588,182      13            558,844 
 1588,182      13            559,469 
 1588,182      13            560,156 
 1588,182      13            560,781 
 1588,182      13            561,406 
 1588,182      13            561,984 
 1588,182      13            562,547 
 1588,182      13            563,172 
 1588,182      13            563,859 
 1588,182      13            564,484 
 1588,182      13            565,219 
 1588,182      13            565,859 
 1588,182      13            566,531 
 1588,182      13            567,156 
 1588,182      13            567,859 
 1588,182      13            568,484 
 1588,182      13            569,094 
 1588,182      13            569,719 
 1588,182      13            570,344 
 1588,182      13            570,984 
 1588,182      13            571,672 
 1588,182      13            572,297 
 1588,182      13            572,984 
 1588,182      13            573,547 
 1588,182      13            574,234 
 1588,182      13            574,812 
 1588,182      13            575,437 
 1588,182      13            576,062 
 1588,182      13            576,75 
 1588,182      13            577,484 
 1588,182      13            578,109 
 1588,182      13            578,687 
 1588,182      13            579,375 
 1588,182      13            580,047 
 1588,182      13            580,625 
 1588,182      13            581,25 
 1588,182      13            581,937 
 1588,182      13            582,547 
 1588,182      13            583,172 
 1588,182      13            583,734 
 1588,182      13            584,359 
 1588,182      13            584,937 
 1588,182      13            585,562 
 1588,182      13            586,125 
 1588,182      13            586,812 
 1588,182      13            587,484 
 1588,182      13            588,047 
 1588,182      13            588,609 
 1588,182      13            589,187 
 1588,182      13            589,797 
 1588,182      13            590,547 
 1588,182      13            591,187 
 1588,182      13            591,875 
 1588,182      13            592,484 
 1588,182      13            593,172 
 1588,182      13            593,797 
 1588,182      13            594,437 
 1588,182      13            595,125 
 1588,182      13            595,75 
 1588,182      13            596,437 
 1588,182      13            597,047 
 1588,182      13            597,687 
 1588,182      13            598,297 
 1588,182      13            598,875 
 1588,182      13            599,547 
 1588,182      13            600,172 
 1588,182      13            600,797 
 1588,182      13            601,422 
 1588,182      13            602,062 
 1588,182      13            602,734 
 1588,182      13            603,359 
 1588,182      13            604 
 1588,182      13            604,625 
 1588,182      13            605,25 
 1588,182      13            605,875 
 1588,182      13            606,437 
 1588,182      13            607,062 
 1588,182      13            607,687 
 1588,182      13            608,312 
 1588,182      13            608,937 
 1588,182      13            609,5 
 1588,182      13            610,125 
 1588,182      13            610,797 
 1588,182      13            611,437 
 1588,182      13            612,062 
 1588,182      13            612,687 
 1588,182      13            613,312 
 1588,182      13            613,922 
 1588,182      13            614,547 
 1588,182      13            615,125 
 1588,182      13            615,703 
 1588,182      13            616,312 
 1588,182      13            617 
 1588,182      13            617,687 
 1588,182      13            618,312 
 1588,182      13            618,89 
 1588,182      13            619,515 
 1588,182      13            620,187 
 1588,182      13            620,765 
 1588,182      13            621,312 
 1588,182      13            621,953 
 1588,182      13            622,562 
 1588,182      13            623,203 
 1588,182      13            623,812 
 1588,182      13            624,515 
 1588,182      13            625,078 
 1588,182      13            625,687 
 1588,182      13            626,25 
 1588,182      13            626,875 
 1588,182      13            627,453 
 1588,182      13            628,078 
 1588,182      13            628,64 
 1588,182      13            629,265 
 1588,182      13            629,875 
 1588,182      13            630,5 
 1588,182      13            631,187 
 1588,182      13            631,812 
 1588,182      13            632,437 
 1588,182      13            633,015 
 1588,182      13            633,625 
 1588,182      13            634,25 
 1588,182      13            634,875 
 1588,182      13            635,5 
 1588,182      13            636,062 
 1588,182      13            636,687 
 1588,182      13            637,265 
 1588,182      13            637,875 
 1588,182      13            638,437 
 1588,182      13            639,062 
 1588,182      13            639,64 
 1588,182      13            640,265 
 1588,182      13            640,875 
 1588,182      13            641,453 
 1588,182      13            642,078 
 1588,182      13            642,703 
 1588,182      13            643,39 
 1588,182      13            644,062 
 1588,182      13            644,64 
 1588,182      13            645,25 
 1588,182      13            645,89 
 1588,182      13            646,453 
 1588,182      13            647,015 
 1588,182      13            647,64 
 1588,182      13            648,312 
 1588,182      13            649 
 1588,182      13            649,578 
 1588,182      13            650,25 
 1588,182      13            650,875 
 1588,182      13            651,5 
 1588,182      13            652,078 
 1588,182      13            652,75 
 1588,182      13            653,39 
 1588,182      13            654,078 
 1588,182      13            654,765 
 1588,182      13            655,437 
 1588,182      13            656,015 
 1588,182      13            656,687 
 1588,182      13            657,312 
 1588,182      13            657,89 
 1588,182      13            658,64 
 1588,182      13            659,203 
 1588,182      13            659,812 
 1588,182      13            660,453 
 1588,182      13            661,078 
 1588,182      13            661,828 
 1588,182      13            662,453 
 1588,182      13            663,078 
 1588,182      13            663,703 
 1588,182      13            664,281 
 1588,182      13            664,906 
 1588,182      13            665,578 
 1588,182      13            666,14 
 1588,182      13            666,703 
 1588,182      13            667,281 
 1588,182      13            667,89 
 1588,182      13            668,515 
 1588,182      13            669,203 
 1588,182      13            669,906 
 1588,182      13            670,531 
 1588,182      13            671,156 
 1588,182      13            671,765 
 1588,182      13            672,281 
 1588,182      13            672,969 
 1588,182      13            673,594 
 1588,182      13            674,203 
 1588,182      13            674,844 
 1588,182      13            675,515 
 1588,182      13            676,094 
 1588,182      13            676,719 
 1588,182      13            677,453 
