Iteraciones:   267 

Costo         Vehículos     Tiempo [seg]
 1426,589      20            126,657 
 1426,589      20            127,563 
 1426,589      20            128,501 
 1426,589      20            129,345 
 1426,589      20            130,235 
 1426,589      20            131,235 
 1426,589      20            132,235 
 1426,589      20            133,267 
 1426,589      20            134,048 
 1426,589      20            134,907 
 1426,589      20            135,767 
 1426,589      20            136,642 
 1426,589      20            137,892 
 1426,589      20            138,814 
 1426,589      20            139,689 
 1426,589      20            140,532 
 1426,589      20            141,439 
 1426,589      20            142,314 
 1426,589      20            143,376 
 1426,589      20            144,36 
 1426,589      20            145,485 
 1426,589      20            146,548 
 1426,589      20            147,407 
 1426,589      20            148,314 
 1426,589      20            149,236 
 1426,589      20            150,157 
 1426,589      20            151,032 
 1426,589      20            151,986 
 1419,953      20            152,923 
 1419,953      20            153,829 
 1419,953      20            154,861 
 1419,953      20            155,798 
 1419,953      20            156,72 
 1419,953      20            157,689 
 1419,953      20            158,408 
 1419,953      20            159,345 
 1419,953      20            160,189 
 1419,953      20            161,017 
 1419,953      20            161,829 
 1419,953      20            162,751 
 1419,953      20            163,626 
 1419,953      20            164,564 
 1419,953      20            165,455 
 1419,953      20            166,392 
 1419,953      20            167,158 
 1419,953      20            168,251 
 1419,953      20            169,142 
 1419,953      20            170,095 
 1419,953      20            171,095 
 1419,953      20            172,142 
 1419,953      20            173,127 
 1419,953      20            173,986 
 1419,953      20            174,97 
 1419,953      20            175,877 
 1419,953      20            176,814 
 1419,953      20            177,752 
 1419,953      20            178,861 
 1419,953      20            179,674 
 1419,953      20            180,455 
 1419,953      20            181,283 
 1419,953      20            182,096 
 1419,953      20            182,877 
 1419,953      20            183,767 
 1419,953      20            184,658 
 1419,953      20            185,642 
 1419,953      20            186,471 
 1419,953      20            187,299 
 1419,953      20            188,314 
 1419,953      20            189,205 
 1419,953      20            190,002 
 1419,953      20            190,971 
 1419,953      20            192,049 
 1419,953      20            192,877 
 1419,953      20            193,846 
 1419,953      20            194,736 
 1419,953      20            195,69 
 1419,953      20            196,549 
 1419,953      20            197,533 
 1419,953      20            198,518 
 1419,953      20            199,455 
 1419,953      20            200,299 
 1419,953      20            201,408 
 1419,953      20            202,268 
 1419,953      20            203,33 
 1419,953      20            204,252 
 1419,953      20            204,987 
 1419,953      20            205,783 
 1419,953      20            206,643 
 1419,953      20            207,44 
 1419,953      20            208,409 
 1419,953      20            209,393 
 1419,953      20            210,315 
 1419,953      20            211,143 
 1419,953      20            212,065 
 1419,953      20            212,987 
 1419,953      20            213,893 
 1419,953      20            214,94 
 1419,953      20            215,877 
 1419,953      20            216,831 
 1419,953      20            217,612 
 1419,953      20            218,44 
 1419,953      20            219,377 
 1419,953      20            220,331 
 1419,953      20            221,284 
 1419,953      20            222,112 
 1419,953      20            222,909 
 1419,953      20            223,737 
 1419,953      20            224,581 
 1419,953      20            225,346 
 1419,953      20            226,174 
 1419,953      20            227,221 
 1419,953      20            228,268 
 1419,953      20            229,206 
 1419,953      20            230,081 
 1419,953      20            230,956 
 1419,953      20            231,909 
 1419,953      20            232,784 
 1419,953      20            233,69 
 1419,953      20            234,753 
 1419,953      20            235,753 
 1419,953      20            236,659 
 1419,953      20            237,55 
 1419,953      20            238,315 
 1419,953      20            239,409 
 1419,953      20            240,143 
 1419,953      20            241,065 
 1419,953      20            241,909 
 1419,953      20            242,753 
 1419,953      20            243,737 
