Iteraciones:   248 

Costo         Vehículos     Tiempo [seg]
 849,342       10            91,943 
 849,342       10            92,367 
 849,342       10            92,806 
 849,342       10            93,23 
 849,342       10            93,653 
 849,342       10            94,093 
 849,342       10            94,516 
 849,342       10            94,94 
 849,342       10            95,395 
 849,342       10            95,819 
 849,342       10            96,227 
 849,342       10            96,65 
 849,342       10            97,074 
 849,342       10            97,498 
 849,342       10            97,921 
 849,342       10            98,376 
 849,342       10            98,784 
 849,342       10            99,239 
 849,342       10            99,647 
 849,342       10            100,071 
 849,342       10            100,51 
 849,342       10            100,934 
 849,342       10            101,342 
 849,342       10            101,766 
 849,342       10            102,205 
 849,342       10            102,629 
 849,342       10            103,068 
 849,342       10            103,492 
 849,342       10            103,915 
 849,342       10            104,355 
 849,342       10            104,794 
 849,342       10            105,218 
 849,342       10            105,641 
 849,342       10            106,065 
 849,342       10            106,473 
