Iteraciones:   1890 

Costo         Vehículos     Tiempo [seg]
 1590,939      13            963,328 
 1590,939      13            965,883 
 1590,939      13            968,473 
 1590,939      13            971,306 
 1590,939      13            974,012 
 1590,939      13            976,585 
 1590,939      13            979,206 
 1590,939      13            981,728 
 1590,939      13            984,269 
 1590,939      13            986,852 
 1590,939      13            989,494 
 1590,939      13            992,287 
 1590,939      13            995,004 
 1590,939      13            997,575 
 1590,939      13            1000,175 
 1590,939      13            1002,714 
 1590,939      13            1005,27 
 1590,939      13            1007,904 
 1590,939      13            1010,562 
 1590,939      13            1013,224 
 1590,939      13            1015,774 
 1590,939      13            1018,455 
 1590,939      13            1021,101 
 1590,939      13            1023,644 
 1590,939      13            1026,322 
 1590,939      13            1028,832 
 1590,939      13            1031,517 
 1590,939      13            1034,267 
 1590,939      13            1036,946 
 1590,939      13            1039,49 
 1590,939      13            1042,004 
 1590,939      13            1044,632 
 1590,939      13            1047,074 
 1590,939      13            1049,712 
 1590,939      13            1052,378 
 1590,939      13            1055,061 
 1590,939      13            1057,666 
 1590,939      13            1060,083 
 1590,939      13            1062,749 
 1590,939      13            1065,284 
 1590,939      13            1066,172 
 1590,939      13            1066,917 
 1590,939      13            1067,621 
 1590,939      13            1068,284 
 1590,939      13            1068,934 
 1590,939      13            1069,628 
 1590,939      13            1070,317 
 1590,939      13            1071,049 
 1590,939      13            1071,708 
 1590,939      13            1072,418 
 1590,939      13            1073,121 
 1590,939      13            1073,83 
 1590,939      13            1074,499 
 1590,939      13            1075,211 
 1590,939      13            1075,903 
 1590,939      13            1076,82 
 1590,939      13            1077,486 
 1590,939      13            1078,21 
 1590,939      13            1078,959 
 1590,939      13            1079,68 
 1590,939      13            1080,387 
 1590,939      13            1081,125 
 1590,939      13            1081,826 
 1590,939      13            1082,624 
 1590,939      13            1084,485 
 1590,939      13            1086,368 
 1590,939      13            1088,224 
 1590,939      13            1089,958 
 1590,939      13            1091,7 
 1590,939      13            1093,533 
 1590,939      13            1095,381 
 1590,939      13            1097,1 
 1590,939      13            1098,833 
 1590,939      13            1100,595 
 1590,939      13            1102,47 
 1590,939      13            1104,119 
 1590,939      13            1106,065 
 1590,939      13            1107,804 
 1590,939      13            1109,746 
 1590,939      13            1110,412 
 1590,939      13            1111,084 
 1590,939      13            1111,755 
 1590,939      13            1112,432 
 1590,939      13            1113,135 
 1590,939      13            1113,835 
 1590,939      13            1114,499 
 1590,939      13            1115,161 
 1590,939      13            1115,836 
 1590,939      13            1116,53 
 1590,939      13            1117,198 
 1590,939      13            1117,822 
 1590,939      13            1118,538 
 1590,939      13            1119,202 
 1590,939      13            1119,865 
 1590,939      13            1120,535 
 1590,939      13            1121,214 
 1590,939      13            1122,305 
 1590,939      13            1123,701 
 1590,939      13            1125,09 
 1590,939      13            1127,856 
 1590,939      13            1130,451 
 1590,939      13            1133,815 
 1590,939      13            1136,489 
 1590,939      13            1139,305 
 1590,939      13            1141,978 
 1590,939      13            1144,71 
 1590,939      13            1147,364 
 1590,939      13            1150,167 
 1590,939      13            1152,948 
 1590,939      13            1155,907 
 1590,939      13            1158,637 
 1590,939      13            1161,411 
 1590,939      13            1164,195 
 1590,939      13            1166,654 
 1590,939      13            1169,382 
 1590,939      13            1171,893 
 1590,939      13            1174,5 
 1590,939      13            1177,311 
 1590,939      13            1179,974 
 1590,939      13            1182,634 
 1590,939      13            1185,36 
 1590,939      13            1188,62 
 1590,939      13            1191,277 
 1590,939      13            1194,043 
 1590,939      13            1196,719 
 1590,939      13            1199,46 
 1590,939      13            1202,208 
 1590,939      13            1204,791 
 1590,939      13            1207,381 
 1590,939      13            1210,013 
 1590,939      13            1212,881 
 1590,939      13            1215,506 
 1590,939      13            1218,294 
 1590,939      13            1222,1 
 1590,939      13            1224,277 
 1590,939      13            1226,418 
 1590,939      13            1228,557 
 1590,939      13            1230,711 
 1590,939      13            1232,995 
 1590,939      13            1235,298 
 1590,939      13            1237,633 
 1590,939      13            1239,884 
 1590,939      13            1242,163 
 1590,939      13            1244,589 
 1590,939      13            1247,121 
 1590,939      13            1249,494 
 1590,939      13            1251,86 
 1590,939      13            1254,939 
 1590,939      13            1257,23 
 1590,939      13            1259,679 
 1590,939      13            1261,962 
 1590,939      13            1264,244 
 1590,939      13            1266,682 
 1590,939      13            1269,03 
 1590,939      13            1271,423 
 1590,939      13            1273,971 
 1590,939      13            1276,431 
 1590,939      13            1278,982 
 1590,939      13            1281,749 
 1590,939      13            1284,384 
 1590,939      13            1286,913 
 1590,939      13            1289,494 
 1590,939      13            1292,063 
 1590,939      13            1294,697 
 1590,939      13            1297,336 
 1590,939      13            1299,993 
 1590,939      13            1302,5 
 1590,939      13            1305,176 
 1590,939      13            1307,951 
 1590,939      13            1310,728 
 1590,939      13            1313,399 
 1590,939      13            1316,211 
 1590,939      13            1318,957 
 1590,939      13            1321,794 
 1590,939      13            1324,596 
 1590,939      13            1327,304 
 1590,939      13            1330,125 
 1590,939      13            1332,872 
 1590,939      13            1335,857 
 1590,939      13            1338,498 
 1590,939      13            1341,171 
 1590,939      13            1344,041 
 1590,939      13            1346,749 
 1590,939      13            1349,307 
 1590,939      13            1352,078 
 1590,939      13            1354,625 
 1590,939      13            1357,346 
 1590,939      13            1359,911 
 1590,939      13            1362,661 
 1590,939      13            1365,214 
 1590,939      13            1367,965 
 1590,939      13            1370,701 
 1590,939      13            1373,553 
 1590,939      13            1375,807 
 1590,939      13            1377,932 
 1590,939      13            1380,552 
 1590,939      13            1383,331 
 1590,939      13            1385,83 
 1590,939      13            1388,52 
 1590,939      13            1391,324 
 1590,939      13            1393,533 
 1590,939      13            1395,964 
 1590,939      13            1397,344 
 1590,939      13            1398,787 
 1590,939      13            1400,198 
 1590,939      13            1401,605 
 1590,939      13            1403,072 
 1590,939      13            1404,561 
 1590,939      13            1405,913 
 1590,939      13            1407,343 
 1590,939      13            1408,758 
 1590,939      13            1410,193 
 1590,939      13            1411,696 
 1590,939      13            1413,16 
 1590,939      13            1414,568 
 1590,939      13            1415,952 
 1590,939      13            1417,48 
 1590,939      13            1418,893 
 1590,939      13            1420,33 
 1590,939      13            1421,82 
 1590,939      13            1423,302 
 1590,939      13            1424,794 
 1590,939      13            1426,484 
 1590,939      13            1428,191 
 1590,939      13            1429,894 
 1590,939      13            1431,624 
 1590,939      13            1433,586 
 1590,939      13            1435,446 
 1590,939      13            1437,048 
 1590,939      13            1438,766 
 1590,939      13            1440,559 
 1590,939      13            1442,528 
 1590,939      13            1444,449 
 1590,939      13            1446,308 
 1590,939      13            1448,201 
 1590,939      13            1449,739 
 1590,939      13            1451,562 
 1590,939      13            1453,393 
 1590,939      13            1455,134 
 1590,939      13            1456,757 
 1590,939      13            1458,442 
 1590,939      13            1460,18 
 1590,939      13            1462,045 
 1590,939      13            1463,798 
 1590,939      13            1465,729 
 1590,939      13            1467,603 
 1590,939      13            1469,385 
 1590,939      13            1471,236 
 1590,939      13            1473,006 
 1590,939      13            1474,931 
 1590,939      13            1476,607 
 1590,939      13            1478,455 
 1590,939      13            1480,307 
 1590,939      13            1482,076 
 1590,939      13            1484,097 
 1590,939      13            1485,823 
 1590,939      13            1487,518 
 1590,939      13            1489,482 
 1590,939      13            1491,211 
 1590,939      13            1492,727 
 1590,939      13            1494,46 
 1590,939      13            1496,099 
 1590,939      13            1497,856 
 1590,939      13            1499,634 
 1590,939      13            1501,459 
 1590,939      13            1503,32 
 1590,939      13            1505,237 
 1590,939      13            1507,115 
 1590,939      13            1508,815 
 1590,939      13            1510,788 
 1590,939      13            1512,525 
 1590,939      13            1514,317 
 1590,939      13            1515,996 
 1590,939      13            1517,812 
 1590,939      13            1519,476 
 1590,939      13            1520,996 
 1590,939      13            1522,501 
 1590,939      13            1524,321 
 1590,939      13            1526,065 
 1590,939      13            1527,96 
 1590,939      13            1529,619 
 1590,939      13            1531,419 
 1590,939      13            1533,576 
 1590,939      13            1535,496 
 1590,939      13            1537,269 
 1590,939      13            1539,044 
 1590,939      13            1540,667 
 1590,939      13            1542,44 
 1590,939      13            1544,256 
 1590,939      13            1546,054 
 1590,939      13            1547,844 
 1590,939      13            1549,535 
 1590,939      13            1551,474 
 1590,939      13            1553,286 
 1590,939      13            1555,112 
 1590,939      13            1556,899 
 1590,939      13            1558,698 
 1590,939      13            1560,724 
 1590,939      13            1562,756 
 1590,939      13            1564,711 
 1590,939      13            1566,589 
 1590,939      13            1568,59 
 1590,939      13            1570,384 
 1590,939      13            1572,103 
 1590,939      13            1573,975 
 1590,939      13            1575,851 
 1590,939      13            1577,727 
 1590,939      13            1579,625 
 1590,939      13            1581,361 
 1590,939      13            1583,159 
 1590,939      13            1584,909 
 1590,939      13            1586,805 
 1590,939      13            1588,719 
 1590,939      13            1590,556 
 1590,939      13            1592,355 
 1590,939      13            1594,139 
 1590,939      13            1595,995 
 1590,939      13            1597,763 
 1590,939      13            1599,653 
 1590,939      13            1601,779 
 1590,939      13            1603,611 
 1590,939      13            1605,5 
 1590,939      13            1607,427 
 1590,939      13            1609,379 
 1590,939      13            1611,314 
 1590,939      13            1613,075 
 1590,939      13            1615,008 
 1590,939      13            1616,826 
 1590,939      13            1618,773 
 1590,939      13            1620,632 
 1590,939      13            1622,509 
 1590,939      13            1624,339 
 1590,939      13            1626,307 
 1590,939      13            1628,405 
 1590,939      13            1630,365 
 1590,939      13            1632,176 
 1590,939      13            1633,912 
 1590,939      13            1635,684 
 1590,939      13            1637,459 
 1590,939      13            1639,264 
 1590,939      13            1641,299 
 1590,939      13            1643,25 
 1590,939      13            1645,109 
 1590,939      13            1646,986 
 1590,939      13            1648,805 
 1590,939      13            1650,711 
 1590,939      13            1652,916 
 1590,939      13            1654,788 
 1590,939      13            1656,625 
 1590,939      13            1658,48 
 1590,939      13            1660,509 
 1590,939      13            1662,352 
 1590,939      13            1664,087 
 1590,939      13            1665,875 
 1590,939      13            1667,625 
 1590,939      13            1669,37 
 1590,939      13            1671,121 
 1590,939      13            1672,99 
 1590,939      13            1674,657 
 1590,939      13            1676,575 
 1590,939      13            1678,461 
 1590,939      13            1680,266 
 1590,939      13            1682,072 
 1590,939      13            1683,769 
 1590,939      13            1685,634 
 1590,939      13            1687,62 
 1590,939      13            1689,532 
 1590,939      13            1691,466 
 1590,939      13            1693,432 
 1590,939      13            1695,262 
 1590,939      13            1697,048 
 1590,939      13            1699,006 
 1590,939      13            1700,796 
 1590,939      13            1702,73 
 1590,939      13            1704,626 
 1590,939      13            1706,625 
 1590,939      13            1708,49 
 1590,939      13            1710,429 
 1590,939      13            1712,696 
 1590,939      13            1713,708 
 1590,939      13            1714,666 
 1590,939      13            1715,448 
 1590,939      13            1716,115 
 1590,939      13            1716,814 
 1590,939      13            1717,517 
 1590,939      13            1718,219 
 1590,939      13            1718,933 
 1590,939      13            1719,707 
 1590,939      13            1720,697 
 1590,939      13            1721,43 
 1590,939      13            1722,142 
 1590,939      13            1723,191 
 1590,939      13            1723,948 
 1590,939      13            1724,649 
 1590,939      13            1725,346 
 1590,939      13            1726,053 
 1590,939      13            1726,719 
 1590,939      13            1727,48 
 1590,939      13            1728,199 
 1590,939      13            1728,883 
 1590,939      13            1729,537 
 1590,939      13            1730,24 
 1590,939      13            1730,922 
 1590,939      13            1731,585 
 1590,939      13            1732,273 
 1590,939      13            1732,909 
 1590,939      13            1733,614 
 1590,939      13            1734,299 
 1590,939      13            1734,934 
 1590,939      13            1735,57 
 1590,939      13            1736,244 
 1590,939      13            1736,904 
 1590,939      13            1737,539 
 1590,939      13            1738,177 
 1590,939      13            1738,826 
 1590,939      13            1739,472 
 1590,939      13            1740,109 
 1590,939      13            1740,758 
 1590,939      13            1741,448 
 1590,939      13            1742,132 
 1590,939      13            1742,806 
 1590,939      13            1743,519 
 1590,939      13            1744,154 
 1590,939      13            1744,798 
 1590,939      13            1745,467 
 1590,939      13            1746,091 
 1590,939      13            1746,75 
 1590,939      13            1747,428 
 1590,939      13            1748,08 
 1590,939      13            1748,808 
 1590,939      13            1749,459 
 1590,939      13            1750,133 
 1590,939      13            1750,833 
 1590,939      13            1751,468 
 1590,939      13            1752,128 
 1590,939      13            1752,815 
 1590,939      13            1753,468 
 1590,939      13            1754,132 
 1590,939      13            1754,823 
 1590,939      13            1755,503 
 1590,939      13            1756,205 
 1590,939      13            1756,898 
 1590,939      13            1757,611 
 1590,939      13            1758,366 
 1590,939      13            1759,214 
 1590,939      13            1760,025 
 1590,939      13            1760,758 
 1590,939      13            1761,519 
 1590,939      13            1762,302 
 1590,939      13            1763,061 
 1590,939      13            1763,826 
 1590,939      13            1764,891 
 1590,939      13            1765,622 
 1590,939      13            1766,443 
 1590,939      13            1767,172 
 1590,939      13            1768,051 
 1590,939      13            1768,923 
 1590,939      13            1769,726 
 1590,939      13            1770,516 
 1590,939      13            1771,246 
 1590,939      13            1772,318 
 1590,939      13            1773,02 
 1590,939      13            1773,728 
 1590,939      13            1774,475 
 1590,939      13            1775,171 
 1590,939      13            1775,846 
 1590,939      13            1776,554 
 1590,939      13            1777,275 
 1590,939      13            1778,033 
 1590,939      13            1778,748 
 1590,939      13            1779,42 
 1590,939      13            1780,107 
 1590,939      13            1780,814 
 1590,939      13            1781,527 
 1590,939      13            1782,228 
 1590,939      13            1782,924 
 1590,939      13            1783,634 
 1590,939      13            1784,37 
 1590,939      13            1785,138 
 1590,939      13            1785,845 
 1590,939      13            1786,525 
 1590,939      13            1787,241 
 1590,939      13            1787,987 
 1590,939      13            1788,693 
 1590,939      13            1790,004 
 1590,939      13            1791,393 
 1590,939      13            1792,916 
 1590,939      13            1794,374 
 1590,939      13            1795,868 
 1590,939      13            1797,284 
 1590,939      13            1798,753 
 1590,939      13            1800,222 
 1590,939      13            1801,743 
 1590,939      13            1803,24 
 1590,939      13            1804,725 
 1590,939      13            1806,235 
 1590,939      13            1807,865 
 1590,939      13            1809,45 
 1590,939      13            1811,089 
 1590,939      13            1812,634 
 1590,939      13            1814,183 
 1590,939      13            1815,903 
 1590,939      13            1817,47 
 1590,939      13            1819,145 
 1590,939      13            1820,857 
 1590,939      13            1822,466 
 1590,939      13            1824,083 
 1590,939      13            1825,787 
 1590,939      13            1827,537 
 1590,939      13            1829,325 
 1590,939      13            1831,103 
 1590,939      13            1832,958 
 1590,939      13            1834,774 
 1590,939      13            1836,709 
 1590,939      13            1838,596 
 1590,939      13            1840,403 
 1590,939      13            1842,372 
 1590,939      13            1844,424 
 1590,939      13            1846,255 
 1590,939      13            1848,143 
 1590,939      13            1849,932 
 1590,939      13            1851,831 
 1590,939      13            1853,701 
 1590,939      13            1855,456 
 1590,939      13            1857,313 
 1590,939      13            1859,298 
 1590,939      13            1861,214 
 1590,939      13            1863,113 
 1590,939      13            1864,773 
 1590,939      13            1866,576 
 1590,939      13            1868,203 
 1585,985      13            1869,905 
 1585,985      13            1871,949 
 1585,985      13            1873,873 
 1585,985      13            1875,705 
 1585,985      13            1877,485 
 1585,985      13            1879,402 
 1585,985      13            1881,224 
 1585,985      13            1883,132 
 1585,985      13            1885,083 
 1585,985      13            1887,072 
 1585,985      13            1889,058 
 1585,985      13            1890,993 
 1585,985      13            1892,957 
 1585,985      13            1894,769 
 1585,985      13            1896,621 
 1585,985      13            1898,498 
 1585,985      13            1900,334 
 1585,985      13            1902,116 
 1585,985      13            1903,943 
 1585,985      13            1905,769 
 1585,985      13            1907,637 
 1585,985      13            1909,586 
 1585,985      13            1911,883 
 1585,985      13            1913,619 
 1585,985      13            1915,494 
 1585,985      13            1917,404 
 1585,985      13            1919,211 
 1585,985      13            1920,926 
 1585,985      13            1922,712 
 1585,985      13            1924,581 
 1585,985      13            1926,375 
 1585,985      13            1928,173 
 1585,985      13            1930,046 
 1585,985      13            1931,82 
 1585,985      13            1933,669 
 1585,985      13            1935,433 
 1585,985      13            1937,307 
 1585,985      13            1939,024 
 1585,985      13            1940,802 
 1585,985      13            1942,736 
 1585,985      13            1944,649 
 1585,985      13            1946,493 
 1585,985      13            1948,297 
 1585,985      13            1950,132 
 1585,985      13            1951,875 
 1585,985      13            1953,65 
 1585,985      13            1955,434 
 1585,985      13            1957,229 
 1585,985      13            1959,048 
 1585,985      13            1960,903 
 1585,985      13            1962,769 
 1585,985      13            1964,625 
 1585,985      13            1966,325 
 1585,985      13            1968,171 
 1585,985      13            1969,874 
 1585,985      13            1971,731 
 1585,985      13            1973,398 
 1585,985      13            1975,161 
 1585,985      13            1976,922 
 1585,985      13            1978,666 
 1585,985      13            1980,398 
 1585,985      13            1982,201 
 1585,985      13            1983,952 
 1585,985      13            1985,635 
 1585,985      13            1987,438 
 1585,985      13            1989,009 
 1585,985      13            1990,745 
 1585,985      13            1992,445 
 1585,985      13            1994,257 
 1585,985      13            1996,064 
 1585,985      13            1997,738 
 1585,985      13            1999,411 
 1585,985      13            2001,315 
 1585,985      13            2003,216 
 1585,985      13            2005,068 
 1585,985      13            2006,786 
 1585,985      13            2008,762 
 1585,985      13            2010,53 
 1585,985      13            2012,287 
 1585,985      13            2014,198 
 1585,985      13            2016,128 
 1585,985      13            2017,958 
 1585,985      13            2019,823 
 1585,985      13            2021,668 
 1585,985      13            2023,45 
 1585,985      13            2025,256 
 1585,985      13            2027,037 
 1585,985      13            2028,889 
 1585,985      13            2030,584 
 1585,985      13            2032,292 
 1585,985      13            2034,074 
 1585,985      13            2035,907 
 1585,985      13            2037,825 
 1585,985      13            2039,545 
 1585,985      13            2041,322 
 1585,985      13            2043,137 
 1585,985      13            2044,815 
 1585,985      13            2046,594 
 1585,985      13            2048,537 
 1585,985      13            2050,239 
 1585,985      13            2051,974 
 1585,985      13            2053,681 
 1585,985      13            2055,503 
 1585,985      13            2057,213 
 1585,985      13            2058,99 
 1585,985      13            2060,775 
 1585,985      13            2062,567 
 1585,985      13            2064,351 
 1585,985      13            2066,05 
 1585,985      13            2067,8 
 1585,985      13            2069,655 
 1585,985      13            2071,347 
 1585,985      13            2073,113 
 1585,985      13            2074,876 
 1585,985      13            2076,791 
 1585,985      13            2078,69 
 1585,985      13            2080,467 
 1585,985      13            2082,166 
 1585,985      13            2083,878 
 1585,985      13            2085,583 
 1585,985      13            2087,313 
 1585,985      13            2089,213 
 1585,985      13            2091,01 
 1585,985      13            2092,938 
 1585,985      13            2095,001 
 1585,985      13            2096,974 
 1585,985      13            2098,831 
 1585,985      13            2100,82 
 1585,985      13            2102,719 
 1585,985      13            2104,34 
 1585,985      13            2106,153 
 1585,985      13            2107,913 
 1585,985      13            2109,831 
