Iteraciones:   265 

Costo         Vehículos     Tiempo [seg]
 839,641       12            49,392 
 839,641       12            49,705 
 839,641       12            50,033 
 839,641       12            50,345 
 839,641       12            50,673 
 839,641       12            51,002 
 839,641       12            51,314 
 839,641       12            51,627 
 839,641       12            51,939 
 839,641       12            52,267 
 839,641       12            52,595 
 839,641       12            52,908 
 839,641       12            53,22 
 839,641       12            53,533 
 839,641       12            53,845 
 839,641       12            54,158 
 839,641       12            54,502 
 839,641       12            54,83 
 839,641       12            55,127 
 839,641       12            55,455 
 839,641       12            55,752 
 839,641       12            56,064 
 839,641       12            56,377 
 839,641       12            56,705 
 839,641       12            57,018 
 839,641       12            57,33 
 839,641       12            57,658 
 839,641       12            57,955 
 839,641       12            58,283 
 839,641       12            58,596 
 839,641       12            58,924 
 839,641       12            59,252 
 839,641       12            59,565 
 839,641       12            59,877 
 839,641       12            60,19 
 839,641       12            60,518 
 839,641       12            60,846 
 839,641       12            61,174 
 839,641       12            61,471 
 839,641       12            61,768 
 839,641       12            62,065 
 839,641       12            62,377 
 839,641       12            62,69 
 839,641       12            63,002 
 839,641       12            63,315 
 839,641       12            63,612 
 839,641       12            63,924 
 839,641       12            64,237 
 839,641       12            64,549 
 839,641       12            64,862 
 839,641       12            65,174 
 839,641       12            65,487 
 839,641       12            65,815 
 839,641       12            66,143 
 839,641       12            66,471 
 839,641       12            66,784 
 839,641       12            67,112 
 839,641       12            67,424 
 839,641       12            67,737 
 839,641       12            68,065 
 839,641       12            68,362 
 839,641       12            68,674 
 839,641       12            68,987 
 839,641       12            69,299 
 839,641       12            69,628 
 839,641       12            69,925 
 839,641       12            70,253 
 839,641       12            70,565 
 839,641       12            70,893 
 839,641       12            71,221 
 839,641       12            71,518 
 839,641       12            71,862 
 839,641       12            72,175 
 839,641       12            72,503 
 839,641       12            72,784 
 839,641       12            73,112 
 839,641       12            73,409 
 839,641       12            73,722 
 839,641       12            74,034 
 839,641       12            74,347 
 839,641       12            74,675 
 839,641       12            75,003 
 839,641       12            75,331 
 839,641       12            75,659 
 839,641       12            75,972 
 839,641       12            76,3 
 839,641       12            76,612 
 839,641       12            76,925 
 839,641       12            77,237 
 839,641       12            77,55 
 839,641       12            77,862 
 839,641       12            78,191 
 839,641       12            78,488 
 839,641       12            78,784 
 839,641       12            79,113 
 839,641       12            79,409 
 839,641       12            79,722 
 839,641       12            80,034 
 839,641       12            80,331 
 839,641       12            80,644 
 839,641       12            80,956 
 839,641       12            81,253 
 839,641       12            81,597 
 839,641       12            81,894 
 839,641       12            82,191 
 839,641       12            82,503 
 839,641       12            82,8 
 839,641       12            83,113 
 839,641       12            83,425 
 839,641       12            83,738 
 839,641       12            84,035 
