Iteraciones:   252 

Costo         Vehículos     Tiempo [seg]
 1234,537      8             135,524 
 1234,537      8             136,258 
 1234,537      8             137,008 
 1234,537      8             137,711 
 1234,537      8             138,43 
 1234,537      8             139,149 
 1234,537      8             139,868 
 1234,537      8             140,571 
 1234,537      8             141,258 
 1234,537      8             141,993 
 1234,537      8             142,68 
 1234,537      8             143,399 
 1234,537      8             144,071 
 1234,537      8             144,774 
 1234,537      8             145,509 
 1234,537      8             146,227 
 1234,537      8             146,946 
 1234,537      8             147,665 
 1234,537      8             148,353 
 1234,537      8             149,04 
 1234,537      8             149,743 
 1234,537      8             150,478 
 1234,537      8             151,196 
 1234,537      8             151,9 
 1234,537      8             152,618 
 1234,537      8             153,322 
 1234,537      8             154,009 
 1234,537      8             154,697 
 1234,537      8             155,431 
 1234,537      8             156,134 
 1234,537      8             156,869 
 1234,537      8             157,572 
 1234,537      8             158,291 
 1234,537      8             159,041 
 1234,537      8             159,728 
 1234,537      8             160,431 
 1234,537      8             161,103 
 1234,537      8             161,853 
 1234,537      8             162,572 
 1234,537      8             163,275 
 1234,537      8             163,994 
 1234,537      8             164,682 
 1234,537      8             165,416 
 1234,537      8             166,119 
 1234,537      8             166,791 
 1234,537      8             167,479 
 1234,537      8             168,166 
 1234,537      8             168,869 
 1234,537      8             169,557 
 1234,537      8             170,229 
 1234,537      8             170,963 
 1234,537      8             171,682 
 1234,537      8             172,401 
 1234,537      8             173,088 
 1234,537      8             173,776 
 1234,537      8             174,479 
 1234,537      8             175,167 
 1234,537      8             175,886 
 1234,537      8             176,636 
 1234,537      8             177,339 
 1234,537      8             178,042 
 1234,537      8             178,761 
 1234,537      8             179,464 
 1234,537      8             180,151 
 1234,537      8             180,901 
 1234,537      8             181,636 
